Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-10-02,Flat Barbell Bench Press,Chest,205.0,lbs,3,,,,
2023-10-02,TRX Body Saw,Abs,190.0,lbs,10,,,,
2023-10-02,TRX Body Saw,Abs,190.0,lbs,7,,,,
2023-10-02,Parallel Bar Triceps Dip,Triceps,190.0,lbs,15,,,,
2023-10-02,Parallel Bar Triceps Dip,Triceps,190.0,lbs,12,,,,
2023-10-02,High Pulley Cable Fly,Chest,60.0,lbs,8,,,,
2023-10-02,High Pulley Cable Fly,Chest,60.0,lbs,9,,,,
2023-10-02,Dragon Flag,Abs,190.0,lbs,7,,,,
2023-10-02,Dragon Flag,Abs,190.0,lbs,7,,,,
2023-10-02,One-Arm Cable Push Down,Triceps,55.0,lbs,4,,,,
2023-10-02,One-Arm Cable Push Down,Triceps,50.0,lbs,4,,,,
2023-10-02,One-Arm Cable Push Down,Triceps,50.0,lbs,3,,,,
2023-10-02,One-Arm Cable Push Down,Triceps,40.0,lbs,3,,,,
2023-10-02,One-Arm Cable Push Down,Triceps,20.0,lbs,3,,,,
2023-10-03,Deadlift,Back,235.0,lbs,5,,,,
2023-10-03,Deadlift,Back,235.0,lbs,5,,,,
2023-10-03,Deadlift,Back,235.0,lbs,5,,,,
2023-10-03,Deadlift,Back,235.0,lbs,5,,,,
2023-10-03,Deadlift,Back,235.0,lbs,7,,,,
2023-10-03,Straight-Arm Cable Pushdown,Back,150.0,lbs,10,,,,
2023-10-03,Straight-Arm Cable Pushdown,Back,150.0,lbs,10,,,,
2023-10-03,Straight-Arm Cable Pushdown,Back,150.0,lbs,7,,,,
2023-10-03,Pull Up,Back,190.0,lbs,6,,,,
2023-10-03,Pull Up,Back,190.0,lbs,1,,,,Oof I think smoked from straight arm push down
2023-10-03,Pull Up,Back,190.0,lbs,1,,,,Do pull ups first..
2023-10-03,Seated Cable Row,Back,130.0,lbs,8,,,,
2023-10-03,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-10-03,Dumbbell Concentration Curl,Biceps,20.0,lbs,7,,,,
2023-10-03,Seated Cable Row,Back,130.0,lbs,8,,,,
2023-10-03,Seated Cable Row,Back,130.0,lbs,6,,,,
2023-10-03,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-10-03,EZ-Bar Preacher Curl,Biceps,65.0,lbs,5,,,,
2023-10-03,Dumbbell Concentration Curl,Biceps,20.0,lbs,6,,,,
2023-10-03,Dumbbell Concentration Curl,Biceps,20.0,lbs,6,,,,
2023-10-03,Dumbbell Concentration Curl,Biceps,15.0,lbs,5,,,,
2023-10-05,Side / Front Cable Extension,Shoulders,25.0,lbs,10,,,,
2023-10-05,Side / Front Cable Extension,Shoulders,25.0,lbs,6,,,,
2023-10-05,Overhead Press,Shoulders,135.0,lbs,4,,,,
2023-10-05,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-05,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-05,Overhead Press,Shoulders,125.0,lbs,3,,,,
2023-10-05,Overhead Press,Shoulders,125.0,lbs,3,,,,
2023-10-05,Landmine,Abs,35.0,lbs,6,,,,
2023-10-05,Landmine,Abs,35.0,lbs,6,,,,
2023-10-05,Landmine,Abs,35.0,lbs,6,,,,
2023-10-05,Landmine,Abs,35.0,lbs,4,,,,Shoulder fail
2023-10-05,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-05,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-05,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-05,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,3,,,,
2023-10-05,Side Bend,Abs,45.0,lbs,20,,,,
2023-10-05,Side Bend,Abs,45.0,lbs,30,,,,
2023-10-16,Flat Barbell Bench Press,Chest,185.0,lbs,3,,,,Fucking left wrist piece of shit
2023-10-16,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-10-16,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-10-16,Dragon Flag,Abs,190.0,lbs,8,,,,
2023-10-16,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-16,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-16,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-16,Parallel Bar Triceps Dip,Triceps,190.0,lbs,15,,,,
2023-10-16,Parallel Bar Triceps Dip,Triceps,190.0,lbs,9,,,,Wrist
2023-10-16,Parallel Bar Triceps Dip,Triceps,190.0,lbs,15,,,,
2023-10-16,Decline Crunch,Abs,25.0,lbs,20,,,,
2023-10-16,Decline Crunch,Abs,25.0,lbs,20,,,,
2023-10-16,Decline Crunch,Abs,25.0,lbs,13,,,,
2023-10-16,High Pulley Cable Fly,Chest,60.0,lbs,10,,,,
2023-10-16,One-Arm Cable Push Down,Triceps,40.0,lbs,10,,,,
2023-10-16,High Pulley Cable Fly,Chest,60.0,lbs,10,,,,
2023-10-16,High Pulley Cable Fly,Chest,60.0,lbs,16,,,,
2023-10-16,One-Arm Cable Push Down,Triceps,50.0,lbs,6,,,,
2023-10-16,One-Arm Cable Push Down,Triceps,50.0,lbs,3,,,,
2023-10-17,Deadlift,Back,245.0,lbs,5,,,,
2023-10-17,Deadlift,Back,245.0,lbs,5,,,,
2023-10-17,Deadlift,Back,245.0,lbs,5,,,,
2023-10-17,Deadlift,Back,245.0,lbs,5,,,,
2023-10-17,Deadlift,Back,245.0,lbs,5,,,,
2023-10-17,Pull Up,Back,190.0,lbs,7,,,,
2023-10-17,Pull Up,Back,190.0,lbs,6,,,,
2023-10-17,Pull Up,Back,190.0,lbs,3,,,,
2023-10-17,Straight-Arm Cable Pushdown,Back,100.0,lbs,6,,,,On lat pd
2023-10-17,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-10-17,Seated Cable Row,Back,140.0,lbs,6,,,,
2023-10-17,Dumbbell Concentration Curl,Biceps,20.0,lbs,8,,,,
2023-10-17,Pull Up,Back,190.0,lbs,3,,,,
2023-10-17,Pull Up,Back,190.0,lbs,3,,,,
2023-10-17,Straight-Arm Cable Pushdown,Back,100.0,lbs,7,,,,
2023-10-17,Straight-Arm Cable Pushdown,Back,100.0,lbs,4,,,,
2023-10-17,Straight-Arm Cable Pushdown,Back,100.0,lbs,5,,,,
2023-10-17,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-10-17,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-10-17,EZ-Bar Preacher Curl,Biceps,65.0,lbs,2,,,,
2023-10-17,Seated Cable Row,Back,140.0,lbs,6,,,,
2023-10-17,Seated Cable Row,Back,140.0,lbs,6,,,,
2023-10-17,Seated Cable Row,Back,140.0,lbs,6,,,,
2023-10-17,Dumbbell Concentration Curl,Biceps,25.0,lbs,4,,,,
2023-10-17,Dumbbell Concentration Curl,Biceps,25.0,lbs,8,,,,
2023-10-17,Dumbbell Concentration Curl,Biceps,25.0,lbs,8,,,,
2023-10-20,Side / Front Cable Extension,Shoulders,20.0,lbs,10,,,,
2023-10-20,Side / Front Cable Extension,Shoulders,20.0,lbs,10,,,,
2023-10-20,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-20,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-20,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-20,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-20,Overhead Press,Shoulders,125.0,lbs,5,,,,
2023-10-20,Decline Bicycle,Abs,185.0,lbs,10,,,,
2023-10-20,Decline Bicycle,Abs,185.0,lbs,10,,,,
2023-10-20,Decline Bicycle,Abs,185.0,lbs,4,,,,
2023-10-20,Decline Bicycle,Abs,185.0,lbs,3,,,,
2023-10-20,Decline Bicycle,Abs,185.0,lbs,5,,,,
2023-10-20,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-20,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-20,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2023-10-20,Front / Lateral Dumbbell Raise,Shoulders,20.0,lbs,8,,,,
2023-10-20,Landmine,Abs,35.0,lbs,6,,,,
2023-10-20,Landmine,Abs,35.0,lbs,6,,,,
2023-10-20,Landmine,Abs,35.0,lbs,6,,,,
2023-10-20,Landmine,Abs,35.0,lbs,2,,,,Shoulder smoked
2023-10-20,Front Cable Raise,Shoulders,150.0,lbs,8,,,,
2023-10-20,Side Bend,Abs,45.0,lbs,20,,,,
2023-10-20,Front Cable Raise,Shoulders,150.0,lbs,10,,,,
2023-10-20,Side Bend,Abs,45.0,lbs,10,,,,So boring change these out
2023-10-22,Ab-Wheel Rollout,Abs,0.0,lbs,15,,,,
2023-10-22,Ab-Wheel Rollout,Abs,0.0,lbs,10,,,,
2023-10-22,Ab-Wheel Rollout,Abs,0.0,lbs,10,,,,
2023-10-22,Dumbbell Lunge,Legs,60.0,lbs,5,,,,
2023-10-22,Dumbbell Lunge,Legs,60.0,lbs,5,,,,
2023-10-22,Dumbbell Lunge,Legs,60.0,lbs,5,,,,
2023-10-22,Dumbbell Lunge,Legs,60.0,lbs,5,,,,
2023-10-22,Dumbbell Lunge,Legs,60.0,lbs,5,,,,
2023-10-22,EZ-Bar Curl,Biceps,65.0,lbs,6,,,,
2023-10-22,EZ-Bar Curl,Biceps,65.0,lbs,6,,,,
2023-10-22,EZ-Bar Curl,Biceps,65.0,lbs,8,,,,
2023-10-22,EZ-Bar Curl,Biceps,65.0,lbs,6,,,,
2023-10-22,Cable Overhead Triceps Extension,Triceps,75.0,lbs,10,,,,
2023-10-22,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-10-22,Cable Overhead Triceps Extension,Triceps,90.0,lbs,12,,,,
2023-10-22,Cable Overhead Triceps Extension,Triceps,90.0,lbs,7,,,,
2023-10-22,Leg Press,Legs,270.0,lbs,6,,,,
2023-10-22,Cable Curl,Biceps,100.0,lbs,8,,,,
2023-10-22,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-10-22,Rope Push Down,Triceps,100.0,lbs,8,,,,
2023-10-22,Leg Press,Legs,270.0,lbs,8,,,,
2023-10-22,Leg Press,Legs,270.0,lbs,8,,,,
2023-10-22,Leg Press,Legs,270.0,lbs,10,,,,
2023-10-22,Cable Curl,Biceps,100.0,lbs,4,,,,
2023-10-22,Cable Curl,Biceps,90.0,lbs,6,,,,
2023-10-22,Cable Curl,Biceps,100.0,lbs,6,,,,
2023-10-22,Rope Push Down,Triceps,100.0,lbs,8,,,,
2023-10-22,Rope Push Down,Triceps,100.0,lbs,7,,,,
2023-10-22,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-10-22,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-10-23,Decline Barbell Bench Press,Chest,115.0,lbs,12,,,,
2023-10-23,Decline Barbell Bench Press,Chest,135.0,lbs,10,,,,
2023-10-23,Decline Barbell Bench Press,Chest,155.0,lbs,10,,,,
2023-10-23,Decline Barbell Bench Press,Chest,155.0,lbs,15,,,,
2023-10-23,Decline Barbell Bench Press,Chest,155.0,lbs,9,,,,
2023-10-23,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-10-23,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-10-23,Dragon Flag,Abs,190.0,lbs,6,,,,Weird click in upper chest
2023-10-23,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-23,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-23,Plate Rollup,Arms,10.0,lbs,2,,,,
2023-10-23,Chair Leg Raise,Abs,185.0,lbs,15,,,,
2023-10-23,Chair Leg Raise,Abs,185.0,lbs,20,,,,
2023-10-23,Chair Leg Raise,Abs,185.0,lbs,20,,,,
2023-10-23,Parallel Bar Triceps Dip,Triceps,190.0,lbs,15,,,,
2023-10-23,Parallel Bar Triceps Dip,Triceps,190.0,lbs,5,,,,
2023-10-23,Parallel Bar Triceps Dip,Triceps,190.0,lbs,3,,,,
2023-10-23,Low Pulley Cable Fly,Chest,60.0,lbs,8,,,,
2023-10-23,One-Arm Cable Push Down,Triceps,60.0,lbs,5,,,,
2023-10-23,One-Arm Cable Push Down,Triceps,60.0,lbs,5,,,,
2023-10-23,One-Arm Cable Push Down,Triceps,60.0,lbs,4,,,,
2023-10-23,Low Pulley Cable Fly,Chest,60.0,lbs,6,,,,
2023-10-23,Low Pulley Cable Fly,Chest,60.0,lbs,5,,,,
2023-10-24,Deadlift,Back,255.0,lbs,5,,,,
2023-10-24,Deadlift,Back,255.0,lbs,5,,,,
2023-10-24,Deadlift,Back,255.0,lbs,5,,,,
2023-10-24,Deadlift,Back,255.0,lbs,5,,,,
2023-10-24,Deadlift,Back,255.0,lbs,5,,,,
2023-10-24,Pull Up,Back,190.0,lbs,5,,,,
2023-10-24,Pull Up,Back,190.0,lbs,4,,,,
2023-10-24,Pull Up,Back,190.0,lbs,1,,,,
2023-10-24,Straight-Arm Cable Pushdown,Back,150.0,lbs,10,,,,Cables
2023-10-24,Straight-Arm Cable Pushdown,Back,150.0,lbs,10,,,,
2023-10-24,Straight-Arm Cable Pushdown,Back,150.0,lbs,4,,,,
2023-10-24,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2023-10-24,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2023-10-24,EZ-Bar Preacher Curl,Biceps,70.0,lbs,3,,,,
2023-10-24,T-Bar Row,Back,110.0,lbs,5,,,,
2023-10-24,T-Bar Row,Back,110.0,lbs,5,,,,
2023-10-24,T-Bar Row,Back,110.0,lbs,4,,,,
2023-10-24,Lat Fly,Back,40.0,lbs,10,,,,
2023-10-24,Cable Curl,Biceps,40.0,lbs,15,,,,
2023-10-24,Cable Curl,Biceps,55.0,lbs,13,,,,
2023-10-24,Cable Curl,Biceps,55.0,lbs,11,,,,
2023-10-24,Lat Fly,Back,55.0,lbs,7,,,,
2023-10-24,Lat Fly,Back,55.0,lbs,5,,,,
2023-11-02,TRX Corkscrew,Abs,188.0,lbs,15,,,,
2023-11-02,TRX Corkscrew,Abs,188.0,lbs,15,,,,
2023-11-02,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-02,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-02,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-02,Overhead Press,Shoulders,135.0,lbs,3,,,,
2023-11-02,Overhead Press,Shoulders,135.0,lbs,2,,,,
2023-11-02,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2023-11-02,Landmine,Abs,35.0,lbs,10,,,,
2023-11-02,Front Cable Raise,Shoulders,150.0,lbs,8,,,,
2023-11-02,Decline Bicycle,Abs,185.0,lbs,10,,,,
2023-11-02,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,3,,,,
2023-11-02,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,3,,,,
2023-11-02,Landmine,Abs,35.0,lbs,10,,,,
2023-11-02,Landmine,Abs,35.0,lbs,10,,,,
2023-11-02,Front Cable Raise,Shoulders,150.0,lbs,6,,,,
2023-11-02,Front Cable Raise,Shoulders,150.0,lbs,5,,,,
2023-11-02,Decline Bicycle,Abs,185.0,lbs,5,,,,
2023-11-02,Decline Bicycle,Abs,185.0,lbs,3,,,,
2023-11-03,Ab-Wheel Rollout,Abs,0.0,lbs,15,,,,
2023-11-03,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-03,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-03,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-03,Leg Press,Legs,360.0,lbs,5,,,,
2023-11-03,Cable Curl,Biceps,60.0,lbs,8,,,,
2023-11-03,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-03,Ab-Wheel Rollout,Abs,0.0,lbs,15,,,,
2023-11-03,Ab-Wheel Rollout,Abs,0.0,lbs,15,,,,
2023-11-03,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-03,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-03,Dumbbell Lunge,Legs,70.0,lbs,4,,,,Grip
2023-11-03,Dumbbell Lunge,Legs,70.0,lbs,3,,,,
2023-11-03,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-03,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-03,Cable Overhead Triceps Extension,Triceps,90.0,lbs,7,,,,
2023-11-03,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-03,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-03,EZ-Bar Curl,Biceps,70.0,lbs,3,,,,
2023-11-03,Leg Press,Legs,360.0,lbs,5,,,,
2023-11-03,Leg Press,Legs,360.0,lbs,5,,,,
2023-11-03,Cable Curl,Biceps,75.0,lbs,8,,,,
2023-11-03,Cable Curl,Biceps,75.0,lbs,5,,,,
2023-11-03,Leg Press,Legs,360.0,lbs,5,,,,
2023-11-03,Cable Curl,Biceps,75.0,lbs,4,,,,
2023-11-03,One-Arm Cable Push Down,Triceps,60.0,lbs,8,,,,
2023-11-03,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-03,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-03,Standing Calf Raise Machine,Legs,200.0,lbs,11,,,,
2023-11-03,One-Arm Cable Push Down,Triceps,60.0,lbs,7,,,,
2023-11-03,One-Arm Cable Push Down,Triceps,60.0,lbs,5,,,,
2023-11-03,One-Arm Cable Push Down,Triceps,60.0,lbs,3,,,,
2023-11-06,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2023-11-06,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-11-06,Parallel Bar Triceps Dip,Triceps,190.0,lbs,15,,,,
2023-11-06,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2023-11-06,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2023-11-06,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2023-11-06,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,
2023-11-06,Dragon Flag,Abs,190.0,lbs,10,,,,
2023-11-06,Dragon Flag,Abs,190.0,lbs,6,,,,
2023-11-06,Parallel Bar Triceps Dip,Triceps,190.0,lbs,6,,,,Fast superset
2023-11-06,Parallel Bar Triceps Dip,Triceps,190.0,lbs,3,,,,
2023-11-06,Incline Dumbbell Bench Press,Chest,50.0,lbs,8,,,,
2023-11-06,Incline Dumbbell Bench Press,Chest,50.0,lbs,6,,,,
2023-11-06,Incline Dumbbell Bench Press,Chest,50.0,lbs,5,,,,
2023-11-06,Rope Push Down,Triceps,95.0,lbs,3,,,,
2023-11-06,Rope Push Down,Triceps,90.0,lbs,4,,,,
2023-11-06,Rope Push Down,Triceps,65.0,lbs,6,,,,Fatigue
2023-11-07,Deadlift,Back,265.0,lbs,5,,,,
2023-11-07,Deadlift,Back,265.0,lbs,5,,,,
2023-11-07,Deadlift,Back,265.0,lbs,5,,,,
2023-11-07,Deadlift,Back,265.0,lbs,5,,,,
2023-11-07,Deadlift,Back,265.0,lbs,6,,,,Strapped
2023-11-07,Pull Up,Back,190.0,lbs,5,,,,
2023-11-07,T-Bar Row,Back,120.0,lbs,5,,,,
2023-11-07,Straight-Arm Cable Pushdown,Back,150.0,lbs,8,,,,
2023-11-07,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2023-11-07,Lat Fly,Back,55.0,lbs,7,,,,
2023-11-07,Pull Up,Back,190.0,lbs,5,,,,
2023-11-07,Pull Up,Back,190.0,lbs,4,,,,
2023-11-07,T-Bar Row,Back,120.0,lbs,5,,,,
2023-11-07,T-Bar Row,Back,120.0,lbs,4,,,,
2023-11-07,Straight-Arm Cable Pushdown,Back,150.0,lbs,8,,,,
2023-11-07,Straight-Arm Cable Pushdown,Back,150.0,lbs,8,,,,
2023-11-07,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2023-11-07,EZ-Bar Preacher Curl,Biceps,70.0,lbs,2,,,,
2023-11-07,Dumbbell Concentration Curl,Biceps,25.0,lbs,5,,,,
2023-11-07,Dumbbell Concentration Curl,Biceps,30.0,lbs,8,,,,
2023-11-07,Dumbbell Concentration Curl,Biceps,30.0,lbs,4,,,,
2023-11-07,Lat Fly,Back,55.0,lbs,10,,,,
2023-11-07,Lat Fly,Back,55.0,lbs,12,,,,
2023-11-09,Thread the Needle,Abs,185.0,lbs,10,,,,
2023-11-09,Thread the Needle,Abs,185.0,lbs,10,,,,
2023-11-09,Thread the Needle,Abs,185.0,lbs,10,,,,
2023-11-09,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-09,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-09,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-09,Overhead Press,Shoulders,135.0,lbs,5,,,,
2023-11-09,Overhead Press,Shoulders,135.0,lbs,7,,,,Lego bb
2023-11-09,Landmine,Abs,50.0,lbs,8,,,,
2023-11-09,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2023-11-09,Decline Bicycle,Abs,185.0,lbs,12,,,,
2023-11-09,Front Cable Raise,Shoulders,150.0,lbs,8,,,,
2023-11-09,Landmine,Abs,50.0,lbs,8,,,,
2023-11-09,Landmine,Abs,50.0,lbs,3,,,,
2023-11-09,Landmine,Abs,50.0,lbs,2,,,,
2023-11-09,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2023-11-09,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,3,,,,
2023-11-09,Front / Lateral Dumbbell Raise,Shoulders,25.0,lbs,2,,,,
2023-11-09,Decline Bicycle,Abs,185.0,lbs,4,,,,
2023-11-09,Decline Bicycle,Abs,185.0,lbs,4,,,,
2023-11-09,Front Cable Raise,Shoulders,150.0,lbs,8,,,,
2023-11-09,Front Cable Raise,Shoulders,150.0,lbs,5,,,,
2023-11-11,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-11,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-11,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-11,Leg Press,Legs,360.0,lbs,7,,,,
2023-11-11,Cable Curl,Biceps,75.0,lbs,10,,,,
2023-11-11,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-11,One-Arm Cable Push Down,Triceps,60.0,lbs,8,,,,
2023-11-11,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-11,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-11,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-11,Dumbbell Lunge,Legs,70.0,lbs,5,,,,
2023-11-11,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-11,EZ-Bar Curl,Biceps,70.0,lbs,5,,,,
2023-11-11,EZ-Bar Curl,Biceps,70.0,lbs,7,,,,
2023-11-11,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-11,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-11,Cable Overhead Triceps Extension,Triceps,90.0,lbs,10,,,,
2023-11-11,Leg Press,Legs,360.0,lbs,7,,,,
2023-11-11,Leg Press,Legs,360.0,lbs,7,,,,
2023-11-11,Leg Press,Legs,360.0,lbs,7,,,,
2023-11-11,Cable Curl,Biceps,75.0,lbs,10,,,,
2023-11-11,Cable Curl,Biceps,75.0,lbs,10,,,,
2023-11-11,Cable Curl,Biceps,75.0,lbs,14,,,,
2023-11-11,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-11,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-11,Standing Calf Raise Machine,Legs,200.0,lbs,15,,,,
2023-11-11,One-Arm Cable Push Down,Triceps,60.0,lbs,8,,,,
2023-11-11,One-Arm Cable Push Down,Triceps,60.0,lbs,8,,,,
2023-11-11,One-Arm Cable Push Down,Triceps,60.0,lbs,6,,,,
2023-11-13,TRX Body Saw,Abs,190.0,lbs,10,,,,
2023-11-13,TRX Body Saw,Abs,190.0,lbs,10,,,,
2023-11-13,TRX Body Saw,Abs,190.0,lbs,4,,,,V slow
2023-11-13,Flat Barbell Bench Press,Chest,215.0,lbs,5,,,,
2023-11-13,Flat Barbell Bench Press,Chest,215.0,lbs,5,,,,
2023-11-13,Flat Barbell Bench Press,Chest,215.0,lbs,5,,,,
2023-11-13,Flat Barbell Bench Press,Chest,215.0,lbs,5,,,,
2023-11-13,Flat Barbell Bench Press,Chest,215.0,lbs,7,,,,
2023-11-13,Hanging Knee Raise,Abs,190.0,lbs,15,,,,
2023-11-13,Hanging Knee Raise,Abs,190.0,lbs,8,,,,
2023-11-13,Hanging Knee Raise,Abs,190.0,lbs,8,,,,
2023-11-13,Hanging Knee Raise,Abs,190.0,lbs,8,,,,
2023-11-13,Parallel Bar Triceps Dip,Triceps,190.0,lbs,12,,,,
2023-11-13,Parallel Bar Triceps Dip,Triceps,190.0,lbs,8,,,,
2023-11-13,Parallel Bar Triceps Dip,Triceps,190.0,lbs,8,,,,
2023-11-13,Parallel Bar Triceps Dip,Triceps,190.0,lbs,6,,,,
2023-11-13,Flat Dumbbell Fly,Chest,20.0,lbs,12,,,,
2023-11-13,Flat Dumbbell Fly,Chest,30.0,lbs,6,,,,
2023-11-13,Flat Dumbbell Fly,Chest,30.0,lbs,6,,,,
2023-11-13,Flat Dumbbell Fly,Chest,30.0,lbs,2,,,,These aight
2023-11-13,Rope Push Down,Triceps,90.0,lbs,10,,,,
2023-11-13,Rope Push Down,Triceps,90.0,lbs,8,,,,
2023-11-13,Rope Push Down,Triceps,90.0,lbs,8,,,,
2023-11-13,Rope Push Down,Triceps,90.0,lbs,4,,,,
2023-11-14,Deadlift,Back,275.0,lbs,5,,,,
2023-11-14,Pull Up,Back,190.0,lbs,5,,,,
2023-11-14,T-Bar Row,Back,120.0,lbs,5,,,,
2023-11-14,Straight-Arm Cable Pushdown,Back,110.0,lbs,5,,,,LP
2023-11-14,EZ-Bar Preacher Curl,Biceps,65.0,lbs,8,,,,
2023-11-14,Lat Fly,Back,40.0,lbs,8,,,,
2023-11-14,Dumbbell Concentration Curl,Biceps,30.0,lbs,10,,,,
2023-11-14,Deadlift,Back,275.0,lbs,5,,,,
2023-11-14,Deadlift,Back,275.0,lbs,5,,,,
2023-11-14,Deadlift,Back,275.0,lbs,5,,,,
2023-11-14,Deadlift,Back,275.0,lbs,7,,,,
2023-11-14,Pull Up,Back,190.0,lbs,4,,,,
2023-11-14,Pull Up,Back,190.0,lbs,2,,,,
2023-11-14,T-Bar Row,Back,120.0,lbs,3,,,,
2023-11-14,T-Bar Row,Back,120.0,lbs,2,,,,
2023-11-14,Pull Up,Back,190.0,lbs,1,,,,
2023-11-14,T-Bar Row,Back,120.0,lbs,1,,,,
2023-11-14,Straight-Arm Cable Pushdown,Back,110.0,lbs,5,,,,
2023-11-14,Straight-Arm Cable Pushdown,Back,110.0,lbs,5,,,,
2023-11-14,Straight-Arm Cable Pushdown,Back,110.0,lbs,3,,,,
2023-11-14,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-11-14,EZ-Bar Preacher Curl,Biceps,65.0,lbs,6,,,,
2023-11-14,EZ-Bar Preacher Curl,Biceps,65.0,lbs,4,,,,
2023-11-14,Lat Fly,Back,60.0,lbs,8,,,,
